Order ID,Order Date,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Discount_Rate,calculated_sales,sales_diff,Profit_Margin,Order_Year,Order_Month,Order_Day,Order_Weekday,Season
10782,2025-09-01,Mehul D鈥橝Lia,West,Goa,Beauty,Perfume,Perfume Minima,4,36664,15,124657.6,10899.63,Cod,0.15,124657.59999999999,1.4551915228366852e-11,0.08743654618731629,2025,9,1,0,Fall
10783,2025-01-11,Drishya Rao,West,Mumbai,Kitchen,Refrigerator,Refrigerator Ut,5,16724,15,71077.0,13264.25,Cod,0.15,71077.0,0.0,0.1866180339631667,2025,1,11,5,winter
10784,2025-01-03,Reyansh Dubey,North,Amritsar,Groceries,Oil,Oil Recusandae,1,25365,20,20292.0,3546.66,Cod,0.2,20292.0,0.0,0.17478119455943228,2025,1,3,4,winter
10785,2025-03-04,Ehsaan Chakraborty,East,Ranchi,Kitchen,Microwave,Microwave Dolorem,1,62333,20,49866.4,11233.97,Net Banking,0.2,49866.4,0.0,0.2252813517719346,2025,3,4,1,Spring
10786,2025-09-18,Tejas Sidhu,East,Bhubaneswar,Sports,Football,Football Officia,2,61600,20,98560.0,24062.95,Credit Card,0.2,98560.0,0.0,0.24414519074675325,2025,9,18,3,Fall
10787,2025-06-30,Aarna Halder,West,Mumbai,Books,Textbook,Textbook Nisi,2,27684,0,55368.0,4212.59,Credit Card,0.0,55368.0,0.0,0.07608347782112412,2025,6,30,0,Summer
10788,2024-12-08,Shamik Grewal,East,Bhubaneswar,Toys,Board Game,Board Game Aut,5,17214,10,77463.0,9961.65,Credit Card,0.1,77463.0,0.0,0.12859881491808992,2024,12,8,6,winter
10789,2025-03-15,Anika Sodhi,South,Chennai,Groceries,Wheat,Wheat Omnis,4,22504,15,76513.6,5446.86,Debit Card,0.15,76513.59999999999,1.4551915228366852e-11,0.07118812864641057,2025,3,15,5,Spring
10790,2025-03-19,Veer Bhardwaj,South,Coimbatore,Electronics,Smartwatch,Smartwatch Iusto,4,45288,20,144921.6,10207.76,Debit Card,0.2,144921.6,0.0,0.07043642907613495,2025,3,19,2,Spring
10791,2024-01-13,Eva Lalla,North,Amritsar,Beauty,Lipstick,Lipstick Deserunt,1,70887,15,60253.95,8228.46,Cod,0.15,60253.95,0.0,0.13656299711471198,2024,1,13,5,winter
10792,2024-04-02,Anay Rau,East,Bhubaneswar,Books,Biography,Biography Tenetur,2,2456,10,4420.8,365.65,Credit Card,0.1,4420.8,0.0,0.08271127397756062,2024,4,2,1,Spring
10793,2024-04-06,Lagan Sood,West,Ahmedabad,Groceries,Oil,Oil Autem,1,13488,5,12813.6,2570.9,Upi,0.05,12813.599999999999,1.8189894035458565e-12,0.2006383842167697,2024,4,6,5,Spring
10794,2023-12-29,Jiya Bahri,East,Patna,Groceries,Spices,Spices Dolores,5,69140,15,293845.0,26123.24,Net Banking,0.15,293845.0,0.0,0.0889014276234069,2023,12,29,4,winter
10795,2025-07-01,Kiaan Din,East,Kolkata,Electronics,Camera,Camera Magnam,5,36087,20,144348.0,26313.19,Cod,0.2,144348.0,0.0,0.18228995206029872,2025,7,1,1,Summer
10796,2024-12-11,Rasha Yadav,North,Chandigarh,Furniture,Sofa,Sofa Deleniti,1,7505,15,6379.25,1079.14,Credit Card,0.15,6379.25,0.0,0.1691640866873065,2024,12,11,2,winter
10797,2025-05-23,Prerak Saha,East,Ranchi,Clothing,Kids Wear,Kids Wear Culpa,4,73876,5,280728.8,64667.96,Net Banking,0.05,280728.8,0.0,0.23035741256329953,2025,5,23,4,Spring
10798,2024-10-12,Kiara Bhatia,North,Lucknow,Clothing,Kids Wear,Kids Wear Dolorem,1,9548,15,8115.8,773.53,Debit Card,0.15,8115.8,0.0,0.0953116143818231,2024,10,12,5,Fall
10799,2025-06-08,Zoya Behl,South,Coimbatore,Electronics,Laptop,Laptop Commodi,5,67027,0,335135.0,54837.31,Credit Card,0.0,335135.0,0.0,0.16362752323690452,2025,6,8,6,Summer
10800,2025-09-15,Anaya Goyal,East,Kolkata,Electronics,Smartwatch,Smartwatch Vero,2,28093,0,56186.0,12413.3,Upi,0.0,56186.0,0.0,0.2209322607055138,2025,9,15,0,Fall
10801,2024-12-15,Neelofar Gill,West,Surat,Electronics,Smartwatch,Smartwatch Expedita,3,75371,5,214807.35,15456.11,Net Banking,0.05,214807.34999999998,2.9103830456733704e-11,0.07195335727571706,2024,12,15,6,winter
10802,2025-06-20,Oorja Raval,West,Surat,Toys,Doll,Doll Incidunt,5,36207,5,171983.25,23013.48,Net Banking,0.05,171983.25,0.0,0.13381233346852092,2025,6,20,4,Summer
10803,2025-05-10,Kaira Gaba,North,Amritsar,Beauty,Lipstick,Lipstick Eum,4,61344,5,233107.2,55240.36,Net Banking,0.05,233107.19999999998,2.9103830456733704e-11,0.23697406171924332,2025,5,10,5,Spring
10804,2025-04-07,Neysa Divan,West,Goa,Clothing,Shoes,Shoes Nobis,1,3838,10,3454.2,503.7,Upi,0.1,3454.2000000000003,4.547473508864641e-13,0.14582247698454057,2025,4,7,0,Spring
10805,2025-08-20,Kanav Dave,West,Goa,Books,Textbook,Textbook Laborum,5,8582,0,42910.0,8443.73,Net Banking,0.0,42910.0,0.0,0.19677767420181774,2025,8,20,2,Summer
10806,2024-01-18,Dhruv Arya,South,Hyderabad,Home Decor,Lamp,Lamp Non,3,57887,15,147611.85,19762.84,Debit Card,0.15,147611.85,0.0,0.13388383114228294,2024,1,18,3,winter
10807,2024-10-02,Tushar Gara,North,Lucknow,Electronics,Smartwatch,Smartwatch Adipisci,1,48982,5,46532.9,5585.85,Cod,0.05,46532.9,0.0,0.1200408743061361,2024,10,2,2,Fall
10808,2024-05-07,Eva Sarma,North,Lucknow,Sports,Football,Football Fugiat,1,8982,15,7634.7,1420.66,Net Banking,0.15,7634.7,0.0,0.1860793482389616,2024,5,7,1,Spring
10809,2025-01-18,Vidur Hari,West,Mumbai,Furniture,Bed,Bed Sint,2,47566,10,85618.8,10020.43,Net Banking,0.1,85618.8,0.0,0.11703539409568926,2025,1,18,5,winter
10810,2024-07-03,Aarna Tailor,North,Amritsar,Groceries,Rice,Rice Corporis,5,20859,5,99080.25,24755.56,Cod,0.05,99080.25,0.0,0.2498536287504321,2024,7,3,2,Summer
10811,2024-03-29,Adah Kibe,West,Surat,Electronics,Smartwatch,Smartwatch Veniam,2,51972,0,103944.0,15594.83,Upi,0.0,103944.0,0.0,0.15003107442469021,2024,3,29,4,Spring
10812,2025-09-05,Prerak Dixit,East,Ranchi,Kitchen,Mixer Grinder,Mixer Grinder Doloribus,5,77166,15,327955.5,45670.48,Credit Card,0.15,327955.5,0.0,0.13925816154935655,2025,9,5,4,Fall
10813,2024-04-27,Saanvi Soman,North,Chandigarh,Electronics,Camera,Camera Quisquam,3,10757,10,29043.9,4511.66,Net Banking,0.1,29043.9,0.0,0.1553393311504309,2024,4,27,5,Spring
10814,2024-08-29,Uthkarsh Bora,West,Goa,Books,Comics,Comics Minima,4,10293,15,34996.2,8622.7,Cod,0.15,34996.2,0.0,0.24638960801458448,2024,8,29,3,Summer
10815,2025-09-17,Lakshay Som,West,Pune,Furniture,Table,Table Commodi,1,21445,20,17156.0,2423.59,Net Banking,0.2,17156.0,0.0,0.14126777803683843,2025,9,17,2,Fall
10816,2023-12-11,Jhanvi Balay,South,Bangalore,Kitchen,Juicer,Juicer Iure,5,4062,20,16248.0,3057.16,Credit Card,0.2,16248.0,0.0,0.1881560807483998,2023,12,11,0,winter
10817,2024-10-28,Ryan Raj,West,Goa,Kitchen,Microwave,Microwave Itaque,3,15222,10,41099.4,6307.49,Net Banking,0.1,41099.4,0.0,0.1534691504012224,2024,10,28,0,Fall
10818,2024-08-07,Neysa Kala,South,Bangalore,Furniture,Chair,Chair Earum,3,72550,10,195885.0,23292.56,Upi,0.1,195885.0,0.0,0.1189093600837226,2024,8,7,2,Summer
10819,2024-03-25,Shayak Ramesh,East,Bhubaneswar,Groceries,Sugar,Sugar Officia,3,76876,5,219096.6,16650.66,Credit Card,0.05,219096.59999999998,2.9103830456733704e-11,0.07599688904346302,2024,3,25,0,Spring
10820,2025-08-07,Oorja Kota,East,Ranchi,Toys,Puzzle,Puzzle Qui,2,65184,20,104294.4,9182.8,Upi,0.2,104294.40000000001,1.4551915228366852e-11,0.08804691335297005,2025,8,7,3,Summer
10821,2025-09-07,Vanya Bora,West,Ahmedabad,Beauty,Foundation,Foundation Sed,4,76718,10,276184.8,32995.21,Debit Card,0.1,276184.8,0.0,0.11946787078796516,2025,9,7,6,Fall
10822,2025-06-05,Samarth Sagar,North,Chandigarh,Furniture,Chair,Chair Occaecati,3,68989,10,186270.3,33629.15,Credit Card,0.1,186270.30000000002,2.9103830456733704e-11,0.18053951703519028,2025,6,5,3,Summer
10823,2024-12-05,Adira Contractor,North,Chandigarh,Sports,Yoga Mat,Yoga Mat Amet,2,31386,0,62772.0,13881.9,Upi,0.0,62772.0,0.0,0.2211479640604091,2024,12,5,3,winter
10824,2024-06-08,Bhamini Bumb,South,Thiruvananthapuram,Toys,Doll,Doll Libero,3,26072,15,66483.6,10902.63,Upi,0.15,66483.59999999999,1.4551915228366852e-11,0.16398976589715356,2024,6,8,5,Summer
10825,2025-02-08,Nehmat Viswanathan,West,Ahmedabad,Furniture,Cabinet,Cabinet Inventore,3,24116,15,61495.8,5465.63,Cod,0.15,61495.799999999996,7.275957614183426e-12,0.08887810224438092,2025,2,8,5,winter
10826,2024-12-09,Tanya Ramanathan,South,Bangalore,Kitchen,Microwave,Microwave Fuga,3,49198,5,140214.3,21191.11,Debit Card,0.05,140214.3,0.0,0.15113372887073573,2024,12,9,0,winter
10827,2024-04-29,Tara Chaudhary,South,Hyderabad,Home Decor,Wall Art,Wall Art Error,3,12181,10,32888.7,7503.84,Credit Card,0.1,32888.700000000004,7.275957614183426e-12,0.2281586076676792,2024,4,29,0,Spring
10828,2025-04-14,Kismat Sagar,East,Guwahati,Beauty,Foundation,Foundation At,5,25345,10,114052.5,16829.36,Net Banking,0.1,114052.5,0.0,0.14755801056530984,2025,4,14,0,Spring
10829,2024-03-10,Zaina Dass,East,Ranchi,Clothing,Accessories,Accessories Aliquid,1,10808,0,10808.0,2068.08,Net Banking,0.0,10808.0,0.0,0.19134715025906734,2024,3,10,6,Spring
10830,2024-12-27,Yashvi Gade,North,Lucknow,Beauty,Foundation,Foundation Nisi,3,75739,20,181773.6,43910.08,Net Banking,0.2,181773.6,0.0,0.24156467165749043,2024,12,27,4,winter
10831,2025-07-15,Vaibhav Chand,West,Mumbai,Toys,Rc Car,RC Car Ipsum,2,71489,20,114382.4,16225.67,Credit Card,0.2,114382.40000000001,1.4551915228366852e-11,0.1418546035054344,2025,7,15,1,Summer
10832,2024-08-25,Pari Gera,West,Surat,Electronics,Camera,Camera Eum,2,52250,0,104500.0,21594.84,Credit Card,0.0,104500.0,0.0,0.20664918660287082,2024,8,25,6,Summer
10833,2025-01-01,Nayantara Sharaf,East,Patna,Sports,Football,Football Magni,5,20293,10,91318.5,8856.08,Upi,0.1,91318.5,0.0,0.09698012998461429,2025,1,1,2,winter
10834,2023-10-13,Indrans Choudhary,South,Coimbatore,Kitchen,Refrigerator,Refrigerator Maxime,1,37067,15,31506.95,2576.16,Credit Card,0.15,31506.95,0.0,0.08176481696895446,2023,10,13,4,Fall
10835,2024-05-12,Dhanush Jayaraman,North,Jaipur,Toys,Action Figure,Action Figure Possimus,5,44189,5,209897.75,33204.58,Debit Card,0.05,209897.75,0.0,0.15819407306652883,2024,5,12,6,Spring
10836,2024-03-22,Tarini Ravi,East,Ranchi,Furniture,Table,Table Eaque,5,29514,0,147570.0,34950.93,Net Banking,0.0,147570.0,0.0,0.2368430575320187,2024,3,22,4,Spring
10837,2025-08-11,Shanaya Chacko,East,Kolkata,Furniture,Bed,Bed Distinctio,3,76291,5,217429.35,45944.7,Upi,0.05,217429.34999999998,2.9103830456733704e-11,0.21130863887511045,2025,8,11,0,Summer
10838,2024-05-14,Prisha Guha,West,Goa,Groceries,Rice,Rice Dignissimos,1,79856,20,63884.8,10892.13,Credit Card,0.2,63884.8,0.0,0.17049642481466637,2024,5,14,1,Spring
10839,2024-06-15,Kiaan Batra,East,Bhubaneswar,Sports,Yoga Mat,Yoga Mat Perferendis,3,46328,0,138984.0,13131.13,Net Banking,0.0,138984.0,0.0,0.09447943648189719,2024,6,15,5,Summer
10840,2025-04-25,Tara Ratti,South,Coimbatore,Kitchen,Refrigerator,Refrigerator Ad,2,64873,0,129746.0,9933.6,Cod,0.0,129746.0,0.0,0.07656189786197648,2025,4,25,4,Spring
10841,2025-01-16,Anahita Rama,West,Mumbai,Groceries,Rice,Rice Deleniti,2,39562,20,63299.2,11971.03,Cod,0.2,63299.200000000004,7.275957614183426e-12,0.1891181879075881,2025,1,16,3,winter
10842,2024-06-08,Yakshit Contractor,East,Bhubaneswar,Clothing,Shoes,Shoes Consectetur,1,26720,15,22712.0,2991.34,Debit Card,0.15,22712.0,0.0,0.13170746741810496,2024,6,8,5,Summer
10843,2023-11-19,Ehsaan Bhatnagar,North,Lucknow,Groceries,Sugar,Sugar Vitae,5,59759,5,283855.25,64522.53,Upi,0.05,283855.25,0.0,0.22730786201770092,2023,11,19,6,Fall
10844,2025-04-14,Prerak Amble,West,Mumbai,Sports,Dumbbells,Dumbbells Numquam,1,54511,10,49059.9,4058.03,Net Banking,0.1,49059.9,0.0,0.0827158229022073,2025,4,14,0,Spring
10845,2025-01-23,Rati Raja,East,Patna,Toys,Rc Car,RC Car Atque,4,42995,5,163381.0,15829.2,Cod,0.05,163381.0,0.0,0.09688519472888525,2025,1,23,3,winter
10846,2024-05-23,Onkar Sahota,South,Thiruvananthapuram,Clothing,Shoes,Shoes Asperiores,4,5352,20,17126.4,1853.44,Cod,0.2,17126.4,0.0,0.10822122571001494,2024,5,23,3,Spring
10847,2024-06-17,Mishti Mahajan,South,Coimbatore,Home Decor,Vase,Vase Modi,3,25522,15,65081.1,12032.58,Debit Card,0.15,65081.1,0.0,0.1848859346261818,2024,6,17,0,Summer
10848,2023-10-05,Zara Chander,North,Delhi,Sports,Tennis Racket,Tennis Racket Maxime,2,71438,15,121444.6,26940.85,Cod,0.15,121444.59999999999,1.4551915228366852e-11,0.22183654110598575,2023,10,5,3,Fall
10849,2025-05-21,Vedika Kaur,North,Delhi,Home Decor,Wall Art,Wall Art Cumque,3,42864,0,128592.0,25750.65,Upi,0.0,128592.0,0.0,0.2002507932064203,2025,5,21,2,Spring
10850,2025-01-12,Tarini Dass,East,Kolkata,Books,Fiction,Fiction Id,5,61772,0,308860.0,29593.58,Upi,0.0,308860.0,0.0,0.09581551512011915,2025,1,12,6,winter
10851,2025-06-02,Darshit Bhardwaj,South,Chennai,Books,Biography,Biography Dicta,5,29929,0,149645.0,17538.36,Upi,0.0,149645.0,0.0,0.1171997727956163,2025,6,2,0,Summer
10852,2025-07-25,Zara Shenoy,West,Mumbai,Furniture,Sofa,Sofa Totam,4,21854,10,78674.4,15118.0,Credit Card,0.1,78674.40000000001,1.4551915228366852e-11,0.19215907588745515,2025,7,25,4,Summer
10853,2024-11-02,Shalv Trivedi,South,Chennai,Kitchen,Refrigerator,Refrigerator Aliquid,2,712,20,1139.2,269.16,Net Banking,0.2,1139.2,0.0,0.23627106741573034,2024,11,2,5,Fall
10854,2025-04-10,Mahika Basu,West,Goa,Beauty,Face Cream,Face Cream Quam,3,36710,0,110130.0,11996.75,Upi,0.0,110130.0,0.0,0.10893262507945156,2025,4,10,3,Spring
10855,2024-10-15,Rasha Halder,East,Guwahati,Books,Fiction,Fiction Doloremque,4,62439,20,199804.8,37461.85,Cod,0.2,199804.80000000002,2.9103830456733704e-11,0.18749224242861032,2024,10,15,1,Fall
10856,2025-01-03,Kavya Goyal,West,Ahmedabad,Home Decor,Wall Art,Wall Art Voluptatem,3,56731,5,161683.35,31500.94,Debit Card,0.05,161683.35,0.0,0.19483106949478718,2025,1,3,4,winter
10857,2024-02-24,Miraan Sibal,South,Coimbatore,Home Decor,Vase,Vase Non,2,3438,0,6876.0,407.36,Net Banking,0.0,6876.0,0.0,0.05924374636416521,2024,2,24,5,winter
10858,2024-06-09,Indranil Mahal,South,Bangalore,Electronics,Headphones,Headphones A,4,25172,15,85584.8,19249.24,Net Banking,0.15,85584.8,0.0,0.22491423710752378,2024,6,9,6,Summer
10859,2024-07-22,Indrajit Butala,North,Jaipur,Home Decor,Lamp,Lamp Suscipit,5,74116,5,352051.0,41927.76,Debit Card,0.05,352051.0,0.0,0.11909569920267235,2024,7,22,0,Summer
10860,2025-02-18,Adah Konda,West,Ahmedabad,Electronics,Laptop,Laptop Doloremque,1,45790,20,36632.0,6295.03,Debit Card,0.2,36632.0,0.0,0.1718451081022057,2025,2,18,1,winter
10861,2024-02-15,Pari Kurian,West,Surat,Sports,Cricket Bat,Cricket Bat Neque,4,13162,20,42118.4,4400.09,Cod,0.2,42118.4,0.0,0.1044695430025832,2024,2,15,3,winter
10862,2024-11-08,Saanvi Vora,East,Kolkata,Furniture,Table,Table Molestias,3,11327,20,27184.8,5963.27,Net Banking,0.2,27184.800000000003,3.637978807091713e-12,0.2193604514287396,2024,11,8,4,Fall
10863,2024-06-01,Dishani Baral,North,Jaipur,Sports,Football,Football Natus,1,35971,10,32373.9,2879.74,Credit Card,0.1,32373.9,0.0,0.08895252039451533,2024,6,1,5,Summer
10864,2023-10-04,Mehul Chakrabarti,North,Lucknow,Sports,Yoga Mat,Yoga Mat Eum,1,7176,10,6458.4,724.54,Debit Card,0.1,6458.400000000001,9.094947017729282e-13,0.11218568066394154,2023,10,4,2,Fall
10865,2024-12-01,Adah Tandon,East,Patna,Kitchen,Refrigerator,Refrigerator Reprehenderit,1,48244,20,38595.2,2284.8,Upi,0.2,38595.200000000004,7.275957614183426e-12,0.059199071387115505,2024,12,1,6,winter
10866,2025-05-30,Yakshit Din,South,Thiruvananthapuram,Books,Textbook,Textbook Fugiat,3,43938,0,131814.0,22925.81,Upi,0.0,131814.0,0.0,0.17392545556617658,2025,5,30,4,Spring
10867,2023-10-21,Vaibhav Rana,East,Patna,Home Decor,Clock,Clock Debitis,3,36244,20,86985.6,20603.82,Cod,0.2,86985.6,0.0,0.2368647224368171,2023,10,21,5,Fall
10868,2025-05-29,Himmat Ahluwalia,East,Bhubaneswar,Kitchen,Mixer Grinder,Mixer Grinder Laborum,3,48711,15,124213.05,30220.19,Net Banking,0.15,124213.05,0.0,0.24329319664882232,2025,5,29,3,Spring
10869,2024-12-19,Aradhya Bansal,North,Chandigarh,Books,Biography,Biography Odio,4,26860,10,96696.0,6498.8,Upi,0.1,96696.0,0.0,0.06720857119218995,2024,12,19,3,winter
10870,2025-05-06,Dishani Wali,West,Pune,Furniture,Table,Table Animi,5,4499,5,21370.25,4191.3,Debit Card,0.05,21370.25,0.0,0.19612779448064482,2025,5,6,1,Spring
10871,2024-01-28,Ritvik Ramakrishnan,West,Goa,Kitchen,Mixer Grinder,Mixer Grinder Tempora,1,69530,0,69530.0,10563.19,Credit Card,0.0,69530.0,0.0,0.15192276715087014,2024,1,28,6,winter
10872,2025-01-11,Renee Sanghvi,East,Bhubaneswar,Furniture,Cabinet,Cabinet Quos,3,42821,20,102770.4,16063.07,Debit Card,0.2,102770.40000000001,1.4551915228366852e-11,0.1563005495745857,2025,1,11,5,winter
10873,2025-06-20,Vidur Dora,South,Bangalore,Furniture,Sofa,Sofa Voluptates,2,49734,20,79574.4,6280.86,Credit Card,0.2,79574.40000000001,1.4551915228366852e-11,0.0789306611171432,2025,6,20,4,Summer
10874,2023-11-29,Sara Warrior,West,Pune,Books,Fiction,Fiction Excepturi,3,23767,0,71301.0,17209.99,Credit Card,0.0,71301.0,0.0,0.2413709485140461,2023,11,29,2,Fall
10875,2024-04-19,Ivan Acharya,North,Lucknow,Groceries,Spices,Spices Officia,4,29484,5,112039.2,22202.54,Debit Card,0.05,112039.2,0.0,0.198167605623746,2024,4,19,4,Spring
10876,2023-12-28,Badal Chana,North,Lucknow,Toys,Puzzle,Puzzle Saepe,1,24131,5,22924.45,4044.19,Credit Card,0.05,22924.45,0.0,0.1764138289032016,2023,12,28,3,winter
10877,2025-03-23,Hrishita Atwal,West,Surat,Groceries,Wheat,Wheat Voluptate,5,72158,20,288632.0,67741.6,Upi,0.2,288632.0,0.0,0.23469885528978077,2025,3,23,6,Spring
10878,2024-05-10,Aniruddh Sarin,North,Amritsar,Groceries,Rice,Rice A,5,78382,0,391910.0,34000.6,Debit Card,0.0,391910.0,0.0,0.08675614299201347,2024,5,10,4,Spring
10879,2024-12-24,Arhaan Khatri,South,Thiruvananthapuram,Beauty,Face Cream,Face Cream Dicta,2,15328,10,27590.4,3553.54,Credit Card,0.1,27590.4,0.0,0.1287962479703085,2024,12,24,1,winter
10880,2025-02-25,Lagan Cherian,North,Jaipur,Furniture,Table,Table Ab,1,21650,0,21650.0,1194.52,Credit Card,0.0,21650.0,0.0,0.055174133949191684,2025,2,25,1,winter
10881,2025-08-04,Anvi Sangha,North,Amritsar,Electronics,Laptop,Laptop Numquam,5,3982,15,16923.5,2826.72,Debit Card,0.15,16923.5,0.0,0.1670292788134842,2025,8,4,0,Summer
10882,2025-06-22,Tushar Koshy,West,Ahmedabad,Groceries,Oil,Oil Et,4,36442,20,116614.4,22352.77,Debit Card,0.2,116614.40000000001,1.4551915228366852e-11,0.1916810445365238,2025,6,22,6,Summer
10883,2024-05-12,Damini Gupta,South,Bangalore,Books,Non-Fiction,Non-Fiction Hic,3,65177,0,195531.0,40405.96,Debit Card,0.0,195531.0,0.0,0.20664733469373142,2024,5,12,6,Spring
10884,2024-09-06,Anahi Sarin,North,Delhi,Furniture,Table,Table Ex,2,38532,0,77064.0,15432.77,Credit Card,0.0,77064.0,0.0,0.200259135264196,2024,9,6,4,Fall
10885,2024-11-05,Jayant Chada,East,Ranchi,Toys,Rc Car,RC Car Deserunt,2,61447,0,122894.0,24583.44,Debit Card,0.0,122894.0,0.0,0.20003775611502594,2024,11,5,1,Fall
10886,2024-06-27,Vaibhav Bhalla,North,Chandigarh,Sports,Dumbbells,Dumbbells Fugiat,2,24144,5,45873.6,7741.13,Credit Card,0.05,45873.6,0.0,0.16874912803878483,2024,6,27,3,Summer
10887,2024-11-03,Anya Lata,West,Pune,Toys,Doll,Doll Accusamus,4,39637,15,134765.8,31634.91,Upi,0.15,134765.8,0.0,0.23473989691746722,2024,11,3,6,Fall
10888,2023-12-31,Aarav Barad,East,Bhubaneswar,Groceries,Rice,Rice Alias,3,52303,0,156909.0,15346.43,Debit Card,0.0,156909.0,0.0,0.09780465110350585,2023,12,31,6,winter
10889,2023-12-29,Navya Chanda,North,Chandigarh,Sports,Tennis Racket,Tennis Racket Harum,3,15965,20,38316.0,8371.34,Cod,0.2,38316.0,0.0,0.2184815742770644,2023,12,29,4,winter
10890,2025-06-19,Ryan Kurian,East,Guwahati,Books,Comics,Comics Et,3,34245,20,82188.0,6456.39,Credit Card,0.2,82188.0,0.0,0.07855635859249525,2025,6,19,3,Summer
10891,2025-01-30,Jayant Khurana,West,Ahmedabad,Beauty,Face Cream,Face Cream Numquam,2,27956,20,44729.6,4589.92,Cod,0.2,44729.600000000006,7.275957614183426e-12,0.10261482329374733,2025,1,30,3,winter
10892,2025-08-23,Inaaya  Kannan,South,Bangalore,Furniture,Chair,Chair Quae,4,53754,15,182763.6,16630.87,Cod,0.15,182763.6,0.0,0.09099662077131332,2025,8,23,5,Summer
10893,2025-03-05,Manjari Rao,South,Chennai,Beauty,Face Cream,Face Cream Aliquid,4,64233,5,244085.4,33740.64,Net Banking,0.05,244085.4,0.0,0.13823292994992736,2025,3,5,2,Spring
10894,2025-03-14,Seher Gole,West,Goa,Groceries,Spices,Spices Dolorem,1,35267,5,33503.65,1998.5,Cod,0.05,33503.65,0.0,0.059650217215139245,2025,3,14,4,Spring
10895,2023-12-04,Fateh Madan,West,Surat,Books,Textbook,Textbook Corporis,4,66741,10,240267.6,47396.38,Upi,0.1,240267.6,0.0,0.19726496622932096,2023,12,4,0,winter
10896,2025-05-15,Kiaan Goyal,West,Goa,Electronics,Mobile,Mobile Nesciunt,5,53730,0,268650.0,37731.64,Net Banking,0.0,268650.0,0.0,0.14044906011539177,2025,5,15,3,Spring
10897,2024-11-05,Manjari Sane,South,Bangalore,Home Decor,Vase,Vase Esse,1,77774,10,69996.6,9559.86,Net Banking,0.1,69996.6,0.0,0.13657606226588148,2024,11,5,1,Fall
10898,2025-08-06,Arnav Ravi,North,Chandigarh,Home Decor,Lamp,Lamp At,1,46963,5,44614.85,3061.39,Credit Card,0.05,44614.85,0.0,0.06861818430410502,2025,8,6,2,Summer
10899,2024-09-04,Madhup Dhar,South,Coimbatore,Home Decor,Wall Art,Wall Art Labore,5,19167,15,81459.75,5976.36,Cod,0.15,81459.75,0.0,0.07336580335687257,2024,9,4,2,Fall
10900,2023-11-26,Kartik Sant,East,Bhubaneswar,Books,Biography,Biography Libero,5,44635,20,178540.0,43517.31,Debit Card,0.2,178540.0,0.0,0.2437398342108211,2023,11,26,6,Fall
10901,2024-01-05,Mohanlal Deshmukh,South,Thiruvananthapuram,Books,Comics,Comics Dolor,4,28307,20,90582.4,18514.42,Credit Card,0.2,90582.40000000001,1.4551915228366852e-11,0.20439312714169638,2024,1,5,4,winter
10902,2024-05-27,Saira Balay,South,Thiruvananthapuram,Books,Textbook,Textbook Laboriosam,2,53120,5,100928.0,23331.27,Cod,0.05,100928.0,0.0,0.23116746591629678,2024,5,27,0,Spring
10903,2024-06-05,Divij Bawa,South,Thiruvananthapuram,Kitchen,Refrigerator,Refrigerator Iusto,2,64209,10,115576.2,15642.85,Cod,0.1,115576.2,0.0,0.13534663711040856,2024,6,5,2,Summer
10904,2025-08-30,Misha Raman,West,Surat,Clothing,Accessories,Accessories Corporis,3,36891,0,110673.0,27609.5,Credit Card,0.0,110673.0,0.0,0.24946915688559992,2025,8,30,5,Summer
10905,2024-02-18,Arhaan Raja,West,Ahmedabad,Electronics,Smartwatch,Smartwatch Placeat,5,64401,10,289804.5,38368.67,Debit Card,0.1,289804.5,0.0,0.1323950111195651,2024,2,18,6,winter
10906,2023-11-22,Kimaya Vala,South,Hyderabad,Furniture,Sofa,Sofa Odit,5,46147,0,230735.0,24814.54,Upi,0.0,230735.0,0.0,0.10754562593451363,2023,11,22,2,Fall
10907,2024-07-22,Arhaan Basu,West,Ahmedabad,Books,Non-Fiction,Non-Fiction Inventore,4,72703,20,232649.6,20110.21,Cod,0.2,232649.6,0.0,0.08643990791301596,2024,7,22,0,Summer
10908,2024-05-27,Dhanuk Talwar,West,Ahmedabad,Electronics,Mobile,Mobile Cupiditate,2,56884,0,113768.0,18563.22,Debit Card,0.0,113768.0,0.0,0.16316732297306802,2024,5,27,0,Spring
10909,2024-10-30,Jivin Sarkar,South,Thiruvananthapuram,Beauty,Shampoo,Shampoo Hic,1,7059,20,5647.2,1409.46,Upi,0.2,5647.200000000001,9.094947017729282e-13,0.24958563535911604,2024,10,30,2,Fall
10910,2024-03-25,Riya Ghose,North,Lucknow,Electronics,Camera,Camera Repellendus,5,76437,0,382185.0,20628.52,Upi,0.0,382185.0,0.0,0.05397522142417939,2024,3,25,0,Spring
10911,2025-09-15,Reyansh Sahni,North,Jaipur,Sports,Tennis Racket,Tennis Racket Consequuntur,3,8547,0,25641.0,3075.2,Upi,0.0,25641.0,0.0,0.11993291993291992,2025,9,15,0,Fall
10912,2023-12-17,Lakshay Bobal,West,Ahmedabad,Sports,Dumbbells,Dumbbells Illum,1,17575,5,16696.25,1664.8,Cod,0.05,16696.25,0.0,0.09971101295201018,2023,12,17,6,winter
